ano	uf	cod	mun	bran1	bran2	nulo1	nulo2	vali1	vali2
2002	SE	2803203	Itaporanga d'Ajuda	448	240	2180	1302	11587	12726
2002	SE	2803302	Japaratuba	479	212	1014	675	6202	6736
2002	SE	2803401	Japoatã	369	160	1085	596	5516	6050
2002	SE	2803500	Lagarto	1890	816	6069	3400	36327	39978
2002	SE	2803609	Laranjeiras	719	367	1483	905	10430	11359
2002	SE	2803708	Macambira	124	109	498	559	3450	3457
2002	SE	2803807	Malhada dos Bois	90	47	232	141	1622	1727
2002	SE	2803906	Malhador	215	162	822	494	5110	5550
2002	SE	2804003	Maruim	421	235	985	621	7011	7491
2002	SE	2804102	Moita Bonita	304	147	815	481	4712	5260
2002	SE	2804201	Monte Alegre de Sergipe	232	96	964	523	5042	5603
2002	SE	2804300	Muribeca	242	126	659	378	3355	3652
2002	SE	2804409	Neópolis	487	231	1248	885	7797	8141
2002	SE	2804458	Nossa Senhora Aparecida	247	65	679	497	3585	4076
2002	SE	2804508	Nossa Senhora da Glória	531	244	1871	1128	11789	12677
2002	SE	2804607	Nossa Senhora das Dores	952	465	1857	1160	9222	10320
2002	SE	2804706	Nossa Senhora de Lourdes	134	76	444	257	2793	3027
2002	SE	2804805	Nossa Senhora do Socorro	1802	985	3525	2802	41781	42715
2002	SE	2804904	Pacatuba	533	164	971	603	4946	5527
2002	SE	2805000	Pedra Mole	45	24	262	708	1472	1062
2002	SE	2805109	Pedrinhas	213	85	736	367	3755	4099
2002	SE	2805208	Pinhão	111	67	557	348	2904	3147
2002	SE	2805307	Pirambu	248	108	519	366	3573	3741
2002	SE	2805406	Poço Redondo	344	143	1741	938	8310	9688
2002	SE	2805505	Poço Verde	468	178	1725	846	9179	10465
2002	SE	2805604	Porto da Folha	522	247	1861	1112	10717	11271
2002	SE	2805703	Propriá	503	310	1306	794	12204	12983
2002	SE	2805802	Riachão do Dantas	595	304	1624	968	8885	9598
2002	SE	2805901	Riachuelo	255	115	667	421	4584	4888
2002	SE	2806008	Ribeirópolis	246	102	1348	1175	7334	7635
2002	SE	2806107	Rosário do Catete	154	120	535	337	4012	4112
2002	SE	2806206	Salgado	513	245	1261	766	7714	8287
2002	SE	2806305	Santa Luzia do Itanhy	448	232	850	661	4492	4660
2002	SE	2806404	Santana do São Francisco	142	71	503	250	2656	2932
2002	SE	2806503	Santa Rosa de Lima	156	90	335	166	1703	2002
2002	SE	2806602	Santo Amaro das Brotas	221	123	842	472	4506	4896
2002	SE	2806701	São Cristóvão	1213	735	2804	2152	27193	28041
2002	SE	2806800	São Domingos	226	103	898	477	3572	4172
2002	SE	2806909	São Francisco	49	21	254	131	1567	1686
2002	SE	2807006	São Miguel do Aleixo	50	23	404	512	1633	1585
2002	SE	2807105	Simão Dias	1064	461	2988	2280	17137	18136
2002	SE	2807204	Siriri	235	120	517	349	3327	3507
2002	SE	2807303	Telha	50	44	199	102	1492	1631
2002	SE	2807402	Tobias Barreto	1099	454	3124	1891	19808	21214
2002	SE	2807501	Tomar do Geru	203	127	1278	858	5151	5687
2002	SE	2807600	Umbaúba	679	322	1170	795	7517	7993
2002	SP	3500105	Adamantina	1225	719	1137	566	17694	18449
2002	SP	3500204	Adolfo	127	69	156	75	1970	2104
2002	SP	3500303	Aguaí	704	331	1341	603	14249	15171
2002	SP	3500402	Águas da Prata	157	72	252	157	4067	4199
2002	SP	3500501	Águas de Lindóia	369	181	695	315	7299	8109
2002	SP	3500550	Águas de Santa Bárbara	100	54	299	106	2587	2789
2002	SP	3500600	Águas de São Pedro	41	17	52	36	1643	1620
2002	SP	3500709	Agudos	703	542	1468	835	17319	17754
2002	SP	3500758	Alambari	100	27	119	57	2009	2131
2002	SP	3500808	Alfredo Marcondes	144	53	194	82	2239	2425
2002	SP	3500907	Altair	117	72	152	73	1828	1864
2002	SP	3501004	Altinópolis	450	203	582	269	8601	9036
2002	SP	3501103	Alto Alegre	178	92	235	111	2448	2603
2002	SP	3501152	Alumínio	313	161	490	252	9617	9957
2002	SP	3501202	Álvares Florence	210	111	248	102	2649	2807
2002	SP	3501301	Álvares Machado	507	260	710	365	9937	10681
2002	SP	3501400	Álvaro de Carvalho	124	54	262	118	1657	1834
2002	SP	3501509	Alvinlândia	52	32	143	42	1537	1638
2002	SP	3501608	Americana	3402	2508	3932	3160	113558	114347
2002	SP	3501707	Américo Brasiliense	677	291	1026	608	14668	15855
2002	SP	3501806	Américo de Campos	191	114	205	106	3343	3440
2002	SP	3501905	Amparo	1517	720	2244	1269	32247	34091
2002	SP	3502002	Analândia	82	35	129	55	2352	2439
2002	SP	3502101	Andradina	1612	914	1775	981	28654	29667
2002	SP	3502200	Angatuba	336	195	718	341	9541	10499
2002	SP	3502309	Anhembi	109	55	189	71	2393	2478
2002	SP	3502408	Anhumas	79	43	99	67	1815	1853
2002	SP	3502507	Aparecida	587	300	702	361	17814	18196
2002	SP	3502606	Aparecida d'Oeste	188	109	136	68	2691	2783
2002	SP	3502705	Apiaí	786	294	1186	401	12027	12754
2002	SP	3502754	Araçariguama	266	140	585	169	6002	6600
2002	SP	3502804	Araçatuba	2958	1663	4470	2467	91610	93896
2002	SP	3502903	Araçoiaba da Serra	522	325	692	399	12669	13053
2002	SP	3503000	Aramina	161	86	209	114	2515	2689
2002	SP	3503109	Arandu	148	74	269	108	2589	2745
2002	SP	3503158	Arapeí	39	41	172	64	1461	1517
2002	SP	3503208	Araraquara	4083	2057	5250	3600	97578	100689
2002	SP	3503307	Araras	2520	1445	2927	1975	58845	60508
2002	SP	3503356	Arco-Íris	68	37	114	47	1624	1650
2002	SP	3503406	Arealva	376	148	266	124	3602	3912
2002	SP	3503505	Areias	61	41	199	75	1998	2052
2002	SP	3503604	Areiópolis	325	180	514	183	4749	5176
2002	SP	3503703	Ariranha	321	147	413	178	4205	4659
2002	SP	3503802	Artur Nogueira	778	428	906	473	16647	17654
2002	SP	3503901	Arujá	1183	735	1931	1011	32220	33062
2002	SP	3503950	Aspásia	81	27	113	57	1155	1218
2002	SP	3504008	Assis	1674	917	2358	1363	45249	46618
2002	SP	3504107	Atibaia	2567	1332	3729	1913	54606	57288
2002	SP	3504206	Auriflama	332	220	533	236	7817	8184
2002	SP	3504305	Avaí	118	43	112	61	2722	2639
2002	SP	3504404	Avanhandava	202	108	313	159	4656	4840
2002	SP	3504503	Avaré	1437	768	2470	1323	36765	38385
2002	SP	3504602	Bady Bassitt	382	225	363	232	6087	6229
2002	SP	3504701	Balbinos	73	41	67	24	802	853
2002	SP	3504800	Bálsamo	316	160	307	118	4153	4495
2002	SP	3504909	Bananal	186	128	556	247	5144	5435
2002	SP	3505005	Barão de Antonina	86	50	158	51	1419	1528
2002	SP	3505104	Barbosa	129	85	317	119	3110	3273
2002	SP	3505203	Bariri	1296	625	1153	541	14725	15806
2002	SP	3505302	Barra Bonita	1034	582	1347	682	20245	21147
2002	SP	3505351	Barra do Chapéu	188	54	243	107	2577	2735
2002	SP	3505401	Barra do Turvo	95	43	562	178	3509	3706
2002	SP	3505500	Barretos	1687	1040	2666	1501	55101	55690
2002	SP	3505609	Barrinha	676	357	964	356	11377	12692
2002	SP	3505708	Barueri	4817	2917	7438	4024	126282	130772
2002	SP	3505807	Bastos	664	366	698	275	11121	11742
2002	SP	3505906	Batatais	1409	621	1794	860	26947	28695
2002	SP	3506003	Bauru	5393	3608	7589	6369	163588	164701
2002	SP	3506102	Bebedouro	1634	878	1949	1119	37771	38801
2002	SP	3506201	Bento de Abreu	49	15	90	43	1530	1579
2002	SP	3506300	Bernardino de Campos	184	100	312	159	5737	5832
2002	SP	3506359	Bertioga	428	274	1044	407	16297	16532
2002	SP	3506409	Bilac	203	99	300	132	3522	3763
2002	SP	3506508	Birigui	2967	1555	3300	2029	48643	50839
2002	SP	3506607	Biritiba-Mirim	673	326	988	357	12110	13217
2002	SP	3506706	Boa Esperança do Sul	451	188	583	262	6259	6724
2002	SP	3506805	Bocaina	299	136	287	142	5190	5429
2002	SP	3506904	Bofete	217	127	426	158	3698	3949
2002	SP	3507001	Boituva	954	474	1334	802	17903	18989
2002	SP	3507100	Bom Jesus dos Perdões	354	172	649	244	7142	7623
2002	SP	3507159	Bom Sucesso de Itararé	41	30	124	49	1601	1617
2002	SP	3507209	Borá	46	33	76	29	708	741
2002	SP	3507308	Boracéia	183	100	120	68	2399	2454
2002	SP	3507407	Borborema	661	304	739	430	6579	7104
2002	SP	3507456	Borebi	22	21	54	36	1226	1231
2002	SP	3507506	Botucatu	2321	1325	3584	2596	56347	57795
2002	SP	3507605	Bragança Paulista	2849	1631	4188	2461	67006	69222
2002	SP	3507704	Braúna	202	112	170	88	2434	2536
2002	SP	3507753	Brejo Alegre	63	37	120	61	1357	1431
2002	SP	3507803	Brodowski	466	293	637	358	9222	9685
2002	SP	3507902	Brotas	599	317	861	440	9604	10123
2002	SP	3508009	Buri	404	186	556	204	7863	8404
2002	SP	3508108	Buritama	448	270	754	324	7082	7692
2002	SP	3508207	Buritizal	88	60	182	74	1851	2029
2002	SP	3508306	Cabrália Paulista	162	74	231	90	2297	2503
2002	SP	3508405	Cabreúva	595	293	983	416	15292	16208
2002	SP	3508504	Caçapava	1484	878	2161	1443	43537	44318
2002	SP	3508603	Cachoeira Paulista	518	294	895	445	15072	15462
2002	SP	3508702	Caconde	392	206	789	323	8452	9036
2002	SP	3508801	Cafelândia	457	238	521	259	8394	8668
2002	SP	3508900	Caiabu	188	142	234	97	2208	2381
2002	SP	3509007	Caieiras	1378	946	2138	1319	34621	35598
2002	SP	3509106	Caiuá	44	22	162	62	2146	2234
2002	SP	3509205	Cajamar	848	459	1513	736	26733	27972
2002	SP	3509254	Cajati	425	237	1168	414	12571	13233
2002	SP	3509304	Cajobi	383	224	441	217	4969	5271
2002	SP	3509403	Cajuru	548	292	969	440	10404	11384
2002	SP	3509452	Campina do Monte Alegre	102	63	151	67	2583	2758
2002	SP	3509502	Campinas	13228	10172	21452	18731	517920	522652
2002	SP	3509601	Campo Limpo Paulista	960	670	1995	1285	35288	36029
2002	SP	3509700	Campos do Jordão	1308	630	1394	819	22979	24218
2002	SP	3509809	Campos Novos Paulista	168	79	206	86	2166	2312
2002	SP	3509908	Cananéia	174	99	401	171	5804	5865
2002	SP	3509957	Canas	70	27	105	37	1887	1997
2002	SP	3510005	Cândido Mota	1092	621	1203	494	15080	16285
2002	SP	3510104	Cândido Rodrigues	168	88	135	68	1495	1630
2002	SP	3510153	Canitar	123	61	238	80	1835	2043
2002	SP	3510203	Capão Bonito	1288	637	2164	779	22199	23894
2002	SP	3510302	Capela do Alto	411	218	410	175	6907	7478
2002	SP	3510401	Capivari	985	588	1395	709	19812	21197
2002	SP	3510500	Caraguatatuba	1413	851	2375	1432	38116	39326
2002	SP	3510609	Carapicuíba	5499	3467	7058	4661	171469	175378
2002	SP	3510708	Cardoso	440	234	486	239	6059	6296
2002	SP	3510807	Casa Branca	690	337	1185	426	12724	13401
2002	SP	3510906	Cássia dos Coqueiros	81	30	176	95	1947	2075
2002	SP	3511003	Castilho	430	231	718	271	7768	8327
2002	SP	3511102	Catanduva	2460	1258	3306	1971	54187	56013
2002	SP	3511201	Catiguá	299	142	459	216	3962	4255
2002	SP	3511300	Cedral	254	163	272	138	3780	3952
2002	SP	3511409	Cerqueira César	493	265	676	258	7608	8223
2002	SP	3511508	Cerquilho	702	406	1088	677	16251	17044
2002	SP	3511607	Cesário Lange	655	289	612	297	6286	6958
2002	SP	3511706	Charqueada	356	185	423	228	7972	8150
2002	SP	3511904	Clementina	145	88	248	146	3037	3138
2002	SP	3512001	Colina	456	216	547	270	8608	9267
2002	SP	3512100	Colômbia	141	69	304	120	3211	3325
2002	SP	3512209	Conchal	1003	511	960	413	11288	12410
2002	SP	3512308	Conchas	398	200	543	233	7533	8072
2002	SP	3512407	Cordeirópolis	401	223	471	266	9554	10035
2002	SP	3512506	Coroados	114	51	156	64	2330	2481
2002	SP	3512605	Coronel Macedo	114	58	282	75	3026	3226
2002	SP	3512704	Corumbataí	143	61	156	72	2130	2163
2002	SP	3512803	Cosmópolis	1000	638	1202	734	24817	25445
2002	SP	3512902	Cosmorama	330	177	222	113	4289	4436
2002	SP	3513009	Cotia	2487	1360	3804	1862	72679	75986
2002	SP	3513108	Cravinhos	742	304	1189	584	14217	15336
2002	SP	3513207	Cristais Paulista	95	71	184	76	3403	3594
2002	SP	3513306	Cruzália	58	36	111	35	1775	1780
2002	SP	3513405	Cruzeiro	1167	729	2274	1505	41125	41513
2002	SP	3513504	Cubatão	1758	1307	2982	1724	65201	66151
2002	SP	3513603	Cunha	699	366	1235	434	10597	11857
2002	SP	3513702	Descalvado	1145	565	1246	687	15609	16640
2002	SP	3513801	Diadema	5299	3876	9484	6486	199071	204152
2002	SP	3513850	Dirce Reis	91	51	73	28	1029	1065
2002	SP	3513900	Divinolândia	510	287	642	279	5858	6726
2002	SP	3514007	Dobrada	188	88	336	126	3690	3974
2002	SP	3514106	Dois Córregos	899	471	717	366	11342	11897
2002	SP	3514205	Dolcinópolis	76	38	160	56	1262	1381
2002	SP	3514304	Dourado	449	243	351	203	4606	4898
2002	SP	3514403	Dracena	1173	613	1564	688	21774	23116
2002	SP	3514502	Duartina	297	146	587	281	6813	7112
2002	SP	3514601	Dumont	271	111	217	112	3356	3606
2002	SP	3514700	Echaporã	146	80	317	125	3354	3543
2002	SP	3514809	Eldorado	206	159	879	302	6366	6777
2002	SP	3514908	Elias Fausto	358	200	634	296	6639	7228
2002	SP	3514924	Elisiário	61	30	101	31	1522	1593
2002	SP	3514957	Embaúba	142	56	113	53	1575	1664
2002	SP	3515004	Embu	4163	2270	5937	3039	101167	105854
2002	SP	3515103	Embu-Guaçu	1298	664	1820	867	27877	29143
2002	SP	3515129	Emilianópolis	86	58	167	59	1631	1757
2002	SP	3515152	Engenheiro Coelho	158	110	342	150	4730	5108
2002	SP	3515186	Espírito Santo do Pinhal	1156	628	1627	745	21890	23102
2002	SP	3515194	Espírito Santo do Turvo	98	54	114	58	1855	2001
2002	SP	3515202	Estrela d'Oeste	351	152	497	184	4599	4967
2002	SP	3515301	Estrela do Norte	57	22	140	63	1357	1391
2002	SP	3515350	Euclides da Cunha Paulista	151	106	477	188	4798	5012
2002	SP	3515400	Fartura	334	203	486	260	7865	8269
2002	SP	3515509	Fernandópolis	1669	845	1635	811	32137	33795
2002	SP	3515608	Fernando Prestes	360	218	250	97	2952	3150
2002	SP	3515657	Fernão	30	15	85	21	876	907
2002	SP	3515707	Ferraz de Vasconcelos	2168	1457	3415	2160	62900	65626
2002	SP	3515806	Flora Rica	43	24	115	35	1223	1299
2002	SP	3515905	Floreal	176	103	139	73	1851	1963
2002	SP	3516002	Flórida Paulista	461	234	443	212	5639	5946
2002	SP	3516101	Florínia	79	47	139	45	1710	1794
2002	SP	3516200	Franca	4212	2967	6184	4249	149081	151049
2002	SP	3516309	Francisco Morato	2211	1389	3090	1846	53886	56069
2002	SP	3516408	Franco da Rocha	2240	1342	3614	2300	52726	54270
2002	SP	3516507	Gabriel Monteiro	88	31	175	110	1563	1659
2002	SP	3516606	Gália	188	75	337	102	3574	3760
2002	SP	3516705	Garça	1433	631	1482	778	21001	22187
2002	SP	3516804	Gastão Vidigal	210	80	182	88	1933	2102
2002	SP	3516853	Gavião Peixoto	72	58	127	57	2124	2210
2002	SP	3516903	General Salgado	403	225	371	176	6037	6199
2002	SP	3517000	Getulina	267	111	486	243	5295	5589
2002	SP	3517109	Glicério	118	50	188	102	2959	2953
2002	SP	3517208	Guaiçara	246	104	341	103	4204	4557
2002	SP	3517307	Guaimbê	121	54	290	114	2442	2653
2002	SP	3517406	Guaíra	823	466	790	415	18565	19651
2002	SP	3517505	Guapiaçu	526	288	526	265	8182	8725
2002	SP	3517604	Guapiara	441	194	1006	395	8277	9119
2002	SP	3517703	Guará	469	284	893	287	9185	10205
2002	SP	3517802	Guaraçaí	362	184	467	170	4540	4926
2002	SP	3517901	Guaraci	145	94	283	118	4718	4785
2002	SP	3518008	Guarani d'Oeste	64	20	137	31	1038	1169
2002	SP	3518107	Guarantã	294	137	277	88	2943	3251
2002	SP	3518206	Guararapes	799	399	1139	535	14756	15936
2002	SP	3518305	Guararema	431	262	1022	329	11559	12498
2002	SP	3518404	Guaratinguetá	1800	1177	2325	1610	59510	59993
2002	SP	3518503	Guareí	508	275	606	279	4766	5367
2002	SP	3518602	Guariba	710	387	975	471	17022	17912
2002	SP	3518701	Guarujá	4603	3705	7030	4487	137621	139577
2002	SP	3518800	Guarulhos	15306	10468	27415	20410	464454	477518
2002	SP	3518859	Guatapará	146	95	176	107	2707	2960
2002	SP	3518909	Guzolândia	96	58	172	82	2439	2488
2002	SP	3519006	Herculândia	147	87	432	199	4113	4365
2002	SP	3519055	Holambra	202	113	278	107	5477	5694
2002	SP	3519071	Hortolândia	1854	1408	2911	1978	64926	66310
2002	SP	3519105	Iacanga	283	170	297	170	4765	4856
2002	SP	3519204	Iacri	260	102	284	121	3673	3857
2002	SP	3519253	Iaras	37	20	119	31	1397	1429
2002	SP	3519303	Ibaté	867	477	838	541	12198	12924
2002	SP	3519402	Ibirá	311	169	506	203	4993	5380
2002	SP	3519501	Ibirarema	267	132	275	127	3358	3605
2002	SP	3519600	Ibitinga	1436	824	1901	913	24226	25602
2002	SP	3519709	Ibiúna	1307	637	2931	1098	29320	32360
2002	SP	3519808	Icém	139	93	371	96	3987	4186
2002	SP	3519907	Iepê	131	82	428	119	3880	4130
2002	SP	3520004	Igaraçu do Tietê	1061	514	1112	589	11507	12574
2002	SP	3520103	Igarapava	774	486	1004	482	13581	14304
2002	SP	3520202	Igaratá	271	117	429	158	5081	5337
2002	SP	3520301	Iguape	520	255	1120	502	14528	15132
2002	SP	3520400	Ilhabela	288	153	523	235	9828	10167
2002	SP	3520426	Ilha Comprida	108	65	181	103	3954	3973
2002	SP	3520442	Ilha Solteira	535	362	948	542	13266	13515
2002	SP	3520509	Indaiatuba	2753	1950	3775	2574	78219	81200
2002	SP	3520608	Indiana	200	98	198	106	2901	3043
2002	SP	3520707	Indiaporã	98	71	130	39	2130	2164
2002	SP	3520806	Inúbia Paulista	85	37	172	69	1954	2080
2002	SP	3520905	Ipaussu	301	153	340	165	6503	6720
2002	SP	3521002	Iperó	343	179	509	288	8736	8923
2002	SP	3521101	Ipeúna	115	51	188	69	2295	2426
2002	SP	3521150	Ipiguá	113	59	88	31	2172	2276
2002	SP	3521200	Iporanga	152	58	235	99	1762	1907
2002	SP	3521309	Ipuã	401	167	519	195	5787	6341
2002	SP	3521408	Iracemápolis	251	166	459	223	9177	9555
2002	SP	3521507	Irapuã	254	136	330	143	3458	3753
2002	SP	3521606	Irapuru	247	119	334	163	3851	4060
2002	SP	3521705	Itaberá	519	256	598	329	9099	9450
2002	SP	3521804	Itaí	620	288	935	380	10038	10922
2002	SP	3521903	Itajobi	831	425	742	341	7764	8325
2002	SP	3522000	Itaju	115	56	121	60	1563	1645
2002	SP	3522109	Itanhaém	1256	819	2159	1194	34914	35715
2002	SP	3522158	Itaóca	170	59	172	80	1578	1704
2002	SP	3522208	Itapecerica da Serra	2440	1228	3404	1615	60349	63383
2002	SP	3522307	Itapetininga	3081	1600	3619	1994	61019	63168
2002	SP	3522406	Itapeva	1748	810	2112	920	40066	41595
2002	SP	3522505	Itapevi	2793	1576	3809	2094	70954	73880
2002	SP	3522604	Itapira	2232	1158	2620	1344	34008	36373
2002	SP	3522653	Itapirapuã Paulista	143	60	250	93	1798	1990
2002	SP	3522703	Itápolis	1675	944	1902	935	18534	20056
2002	SP	3522802	Itaporanga	545	235	607	259	7216	7828
2002	SP	3522901	Itapuí	295	150	246	133	5037	5223
2002	SP	3523008	Itapura	116	63	199	68	1939	2052
2002	SP	3523107	Itaquaquecetuba	4281	2530	6365	3482	97113	100746
2002	SP	3523206	Itararé	1193	652	1461	623	22115	23432
2002	SP	3523305	Itariri	179	122	508	156	5147	5392
2002	SP	3523404	Itatiba	2079	1170	2280	1440	41452	43220
2002	SP	3523503	Itatinga	337	153	749	230	7115	7985
2002	SP	3523602	Itirapina	330	146	309	191	5675	5840
2002	SP	3523701	Itirapuã	119	72	252	135	2901	3004
2002	SP	3523800	Itobi	263	112	397	101	3573	4013
2002	SP	3523909	Itu	2394	1307	3862	2343	70515	72267
2002	SP	3524006	Itupeva	648	345	741	477	14501	14872
2002	SP	3524105	Ituverava	888	467	1153	534	19565	20424
2002	SP	3524204	Jaborandi	231	139	296	150	3287	3535
2002	SP	3524303	Jaboticabal	1507	827	2062	946	33850	35644
2002	SP	3524402	Jacareí	2671	1701	4114	3144	101699	105038
2002	SP	3524501	Jaci	149	66	146	72	2301	2461
2002	SP	3524600	Jacupiranga	232	136	690	212	8017	8312
2002	SP	3524709	Jaguariúna	782	407	927	455	15969	16972
2002	SP	3524808	Jales	1482	853	1377	717	24743	25356
2002	SP	3524907	Jambeiro	73	35	210	64	2700	2835
2002	SP	3525003	Jandira	1795	1004	2350	1322	46681	48988
2002	SP	3525102	Jardinópolis	1005	488	1206	511	14627	16104
2002	SP	3525201	Jarinu	370	199	575	220	7981	8439
2002	SP	3525300	Jaú	3509	1836	2957	1859	60345	62591
2002	SP	3525409	Jeriquara	52	35	181	50	1776	1863
2002	SP	3525508	Joanópolis	371	170	492	187	5346	5838
2002	SP	3525607	João Ramalho	81	44	171	82	2104	2217
2002	SP	3525706	José Bonifácio	1115	585	1017	405	14435	15493
2002	SP	3525805	Júlio Mesquita	106	51	252	107	2399	2558
2002	SP	3525854	Jumirim	40	25	50	25	1257	1264
2002	SP	3525904	Jundiaí	4666	2866	8590	7189	191261	192981
2002	SP	3526001	Junqueirópolis	566	280	510	249	8831	9201
2002	SP	3526100	Juquiá	314	215	926	326	9905	10072
2002	SP	3526209	Juquitiba	610	300	1210	467	12332	13428
2002	SP	3526308	Lagoinha	197	89	334	100	3529	3681
2002	SP	3526407	Laranjal Paulista	723	369	846	408	12084	12808
